bestseller,brand,product_name,item_no,5_star,4_star,3_star,2_star,1_star,price,oz_at_price,options,sex,type,loves,reviews,dominant_color,floral,fresh ,warm,spicy|spice,earthy,woody|wood,musk|musky,vanilla,fruit|fruity,sweet,oil,rose
True,kate spade new york,walk on air sunshine,1923911,5,1,0,0,0,95.0,3.4,['standard size'],women,eau de parfum spray,557,6,"(220, 199, 227)",1,1,0,0,0,0,0,0,1,1,0,0
False,tom ford,oud wood soap,1565951,6,1,1,0,0,38.0,5.2,,women,,1241,8,"(135, 122, 106)",0,0,1,0,0,1,0,1,0,0,0,1
False,lavanila,vanilla lavender fragrance,1150382,139,36,17,14,12,58.0,1.7,['standard size'],women,eau de parfum spray,4733,218,"(203, 194, 198)",1,0,1,0,0,0,0,1,0,0,1,1
False,jo malone london,amber & lavender cologne,2060804,2,0,1,0,0,70.0,1.0,,women,,946,3,"(229, 209, 196)",0,1,0,0,1,1,0,0,0,0,0,0
False,juicy couture,viva la juicy & viva la juicy glacé rollerball duo,1966472,1,2,0,0,1,27.0,,,women,eau de parfum rollerball,839,4,"(233, 220, 215)",0,0,1,0,0,1,0,1,0,0,0,0
False,jo malone london,oud & bergamot cologne intense,1946821,9,1,0,0,0,185.0,3.4,['standard size'],women,spray,2176,10,"(39, 31, 28)",0,0,1,1,0,1,0,0,0,0,0,0
False,givenchy,dahlia noir,1451798,38,9,6,2,4,75.0,1.7,['standard size'],women,eau de toilette spray,3282,59,"(240, 229, 227)",0,0,0,0,0,1,0,1,0,0,0,1
False,philosophy,living grace shampoo,1447192,20,1,2,0,2,26.0,16.0,,women,,2344,25,"(208, 222, 224)",0,1,1,0,0,0,1,0,0,0,1,0
False,phlur,greylocke eau de parfum,2113504,5,0,0,0,0,88.0,1.7,,women,,192,5,"(224, 225, 224)",0,0,0,0,1,1,1,0,0,0,1,0
False,jo loves,green orange & coriander - a fragrance paintbrush™ gel,2010916,0,0,1,1,0,55.0,0.6,,women,,317,2,"(229, 229, 229)",0,0,1,1,1,1,0,0,0,0,0,0
True,viktor&rolf,bonbon body lotion,1622570,9,7,5,0,1,48.0,6.7,,women,,2212,22,"(188, 49, 101)",1,0,0,0,0,0,0,0,0,0,0,1
False,dior,"""j'adore huile divine oil""",1855204,2,0,0,0,0,85.0,6.8,,women,,551,2,"(243, 232, 188)",1,0,0,0,0,0,0,0,0,0,0,1
False,tokyomilk,light collection - awaken within no. 02,1981992,1,1,0,0,0,42.0,1.6,,women,,877,2,"(233, 216, 199)",1,0,0,0,0,0,0,0,0,1,0,0
False,mugler,alien eau extraordinaire,1610898,17,8,6,0,0,70.0,2.0,['standard size'],women,eau de toilette spray,1586,31,"(225, 213, 187)",0,0,0,0,0,1,0,0,0,0,0,0
False,tokyomilk,light collection - transformation no. 03,1982008,1,2,0,0,0,42.0,1.6,,women,,858,3,"(216, 224, 215)",1,0,1,0,1,0,0,0,1,0,0,1
False,commodity,gin travel spray,1699925,8,2,0,0,3,26.0,0.33,['mini size'],women,eau de parfum spray,1089,13,"(221, 221, 221)",0,1,0,0,0,1,0,0,1,0,0,0
False,marc jacobs fragrances,daisy twinkle,2019057,4,1,2,0,2,84.0,1.7,,women,,1338,9,"(231, 219, 238)",1,0,1,0,0,1,0,0,1,0,0,0
False,prada,candy l’eau rollerball,1683663,22,4,1,0,1,28.0,0.34,,women,eau de toilette rollerball,2344,28,"(230, 214, 205)",1,0,0,0,0,0,1,0,0,0,0,0
True,viktor&rolf,flowerbomb jasmine twist,1971597,32,16,3,1,0,69.0,0.68,,women,,2247,52,"(223, 208, 208)",1,0,0,0,0,0,1,0,0,0,1,1
True,miu miu,miu miu body lotion,1785716,,,,,,51.0,6.7,,women,,664,0,"(130, 165, 170)",1,1,0,0,0,1,0,0,0,0,0,1
False,tom ford,costa azzurra all over body spray,1913722,2,0,0,0,0,68.0,5.0,,women,,558,2,"(8, 126, 192)",0,0,1,0,0,1,0,0,0,0,0,0
False,tory burch,tory burch body cream,1574771,12,1,0,0,0,82.0,6.5,['standard size'],women,,1908,13,"(248, 227, 211)",1,0,0,0,1,1,0,0,1,0,0,1
False,mugler,angel perfuming shower gel,1138262,2,2,0,0,0,50.0,6.8,,women,,745,4,"(131, 144, 178)",0,0,0,0,0,0,0,1,0,0,0,0
False,maison margiela,’replica’ beach walk shower gel,1982297,3,1,1,0,0,45.0,6.7,,women,,901,5,"(229, 213, 189)",0,1,1,0,0,1,1,0,0,0,0,0
False,juliette has a gun,miss charming,1735968,10,1,1,4,0,100.0,1.7,['standard size'],women,eau de parfum spray,1347,16,"(228, 228, 228)",1,0,0,0,0,0,1,0,1,1,0,1
False,tom ford,velvet orchid eau de parfum touch point,1795350,7,3,5,3,0,45.0,0.2,,women,eau de parfum touch point,2702,18,"(232, 222, 206)",1,0,1,1,0,0,0,1,0,0,0,0
False,acqua di parma,magnolia nobile,1226885,17,10,1,0,2,132.0,1.7,['standard size'],women,eau de parfum spray,1352,30,"(239, 224, 185)",0,0,0,0,0,1,0,1,0,0,0,1
False,ellis brooklyn,verb excellent body milk,1873454,2,0,0,0,0,55.0,,,women,,374,2,"(232, 232, 230)",0,1,0,0,0,1,1,0,1,0,1,1
False,guerlain,shalimar eau de toilette,556076,83,6,2,4,4,82.0,1.7,['standard size'],women,eau de toilette spray,1909,99,"(237, 226, 192)",0,1,1,0,0,0,0,1,0,1,0,1
False,atelier cologne,café tuberosa cologne absolue pure perfume travel spray,1976679,11,1,0,0,1,26.0,0.34,,women,cologne absolue pure perfume spray,1145,13,"(67, 45, 54)",0,0,1,1,0,0,1,1,0,1,0,1
False,phlur,sandara eau de parfum,2113447,10,1,0,2,1,88.0,1.7,,women,,251,13,"(226, 227, 226)",1,1,0,0,0,1,1,0,0,0,1,0
False,tocca,maya rollerball,2038818,7,5,3,0,0,25.0,0.33,,women,eau de parfum rollerball,723,15,"(204, 197, 224)",1,0,1,0,0,0,0,0,0,1,0,1
True,maison margiela,’replica’ funfair evening,1593169,21,12,10,4,10,126.0,3.4,,women,eau de toilette spray,4238,57,"(220, 218, 218)",0,0,1,1,0,0,0,0,0,1,0,0
False,tocca,stella crema da corpo body lotion,1389535,3,2,1,1,3,20.0,9.0,,women,,999,10,"(228, 227, 226)",0,1,0,0,0,0,0,0,0,1,1,1
False,moschino,so real rollerball,2036879,,,,,,28.0,,,women,eau de toilette rollerball,0,0,"(34, 105, 115)",0,1,0,0,0,0,0,0,1,0,1,0
False,by rosie jane,rosie travel spray,2073062,1,0,1,0,0,20.0,0.25,['mini size'],women,eau de parfum travel spray,375,2,"(181, 188, 166)",1,0,0,0,0,0,1,1,0,0,1,1
False,tata harper,aromatic love potion,2032027,1,0,0,0,1,45.0,0.16,,women,,548,2,"(170, 202, 125)",1,0,1,0,0,1,0,0,1,0,1,0
False,korres,bellflower tangerine pink pepper eau de toilette,1774157,13,0,1,2,0,44.5,1.69,,women,,1771,15,"(225, 209, 185)",1,0,0,1,0,1,1,0,1,1,1,0
False,atelier cologne,bergamote soleil hand cream,1837566,3,1,1,1,0,25.0,1.0,,women,,435,6,"(211, 213, 152)",1,0,0,0,0,0,0,0,0,0,1,0
False,derek lam 10 crosby,looking glass,1769058,19,2,2,5,0,85.0,1.7,['standard size'],women,eau de parfum spray,1179,28,"(230, 230, 230)",1,0,1,0,0,0,0,0,0,0,0,0
False,versace,eros pour femme eau de toilette rollerball,1841865,8,2,4,2,1,26.0,0.3,,women,eau de toilette rollerball,1443,17,"(216, 212, 186)",1,0,0,0,0,1,1,0,1,0,1,0
False,tocca,emelia travel spray,1858182,4,0,0,0,0,46.0,0.68,,women,eau de parfum travel spray,680,4,"(218, 220, 220)",1,1,1,0,0,0,0,0,0,0,0,0
False,pinrose,"""lil' dipper""",1918127,14,3,2,1,2,65.0,1.7,,women,,1935,22,"(222, 215, 231)",1,0,0,1,0,1,0,0,0,0,0,0
False,juicy couture,viva la juicy & viva la juicy soirée rollerball duo,2039295,,,,,,27.0,,,women,eau de parfum rollerball duo,531,1,"(241, 231, 221)",0,0,1,0,0,1,1,1,1,0,0,0
False,clean,rain rollerball,1691112,7,4,0,1,1,22.0,0.34,,women,eau de parfum rollerball,2061,13,"(127, 200, 158)",1,0,0,0,0,1,1,0,0,0,1,0
False,aerin,linen rose eau de cologne rollerball,1912450,1,0,1,0,0,28.0,0.2,,women,eau de cologne rollerball,96,2,"(233, 230, 219)",1,0,1,0,0,0,0,1,0,0,1,1
False,guerlain,mon guerlain perfumed shower gel,1926120,0,0,1,0,0,52.0,6.7,,women,,470,1,"(236, 206, 202)",0,1,1,1,0,1,0,1,0,1,0,0
False,ellis brooklyn,rives eau de parfum,1915495,3,0,0,0,0,100.0,1.7,,women,,399,3,"(210, 213, 206)",0,1,0,0,1,1,1,0,0,0,1,0
False,"""etat libre d'orange""",you or someone like you,1915701,5,0,0,1,0,25.0,0.25,"['standard size', 'mini size']",women,eau de parfum travel spray,496,6,"(227, 226, 221)",1,1,0,0,0,0,0,0,0,0,0,0
False,atelier cologne,pomelo paradis body lotion,1689306,0,1,0,0,0,60.0,8.9,,women,,294,1,"(15, 67, 109)",0,1,0,0,0,0,0,0,0,0,0,1
False,kilian,intoxicated,2056950,0,0,1,0,0,295.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,294,1,"(34, 34, 37)",0,0,1,1,0,1,0,1,0,1,1,0
False,yves saint laurent,manifesto,1519495,77,17,11,4,4,25.0,0.34,['mini size'],women,eau de parfum rollerball,4965,113,"(239, 234, 219)",0,0,0,0,0,1,0,1,0,0,0,0
False,givenchy,live irrésistible eau de toilette,1857036,1,2,0,0,0,91.0,2.5,['standard size'],women,eau de toilette spray,799,3,"(238, 217, 219)",0,1,0,1,0,1,1,0,0,1,0,1
False,by rosie jane,tilly travel spray,2073047,3,0,0,0,1,20.0,0.25,['mini size'],women,eau de parfum travel spray,434,4,"(196, 189, 176)",0,1,1,0,0,0,1,0,1,0,1,0
False,tory burch,love relentlessly body lotion,1914878,1,0,0,0,0,45.0,6.7,,women,,300,1,"(245, 209, 207)",1,0,1,0,0,1,0,0,0,0,0,1
False,juicy couture,viva la juicy rosé rollerball duo,1774280,6,2,0,0,0,27.0,0.17,,women,eau de parfum rollerball,1934,8,"(238, 230, 224)",1,1,1,0,0,0,0,1,1,0,0,1
False,commodity,tonka,1898386,7,2,1,0,2,135.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,621,12,"(168, 164, 156)",1,0,1,1,0,1,0,0,0,1,0,0
False,commodity,tonka travel spray,1898337,1,2,2,0,2,30.0,0.33,['mini size'],women,eau de parfum travel spray,777,7,"(202, 200, 197)",1,0,1,1,0,1,0,0,0,1,0,0
False,hermès,eau de mandarine ambrée,1523182,1,2,0,0,0,130.0,3.3,,women,eau de cologne spray,711,3,"(251, 192, 18)",0,0,0,0,0,0,0,0,1,0,0,0
False,mugler,alien beautifying body cream,1971563,,,,,,87.0,6.7,,women,,124,0,"(109, 91, 133)",1,0,1,0,0,1,0,0,0,0,0,0
False,jo malone london,lime basil & mandarin body crème,1947993,0,1,0,0,1,80.0,5.9,,women,,196,2,"(213, 209, 200)",0,1,0,0,0,1,0,0,1,1,1,0
False,tocca,passport collection gift set,2098747,,,,,,18.0,,,women,,52,0,"(218, 215, 210)",1,1,0,0,0,1,0,0,1,1,0,1
False,clean,warm cotton & cool cotton dual rollerball,1600436,5,3,4,0,1,20.0,,,women,,1829,13,"(139, 199, 161)",0,0,1,0,0,0,1,0,0,0,1,0
False,korres,velvet orris violet white pepper eau de toilette,1774181,11,1,2,1,0,44.5,1.69,,women,,1601,14,"(220, 207, 186)",0,0,0,1,0,1,1,0,0,1,1,0
False,gucci,bamboo shower gel,1734797,2,0,0,1,0,45.0,6.7,,women,,920,3,"(235, 202, 187)",0,0,0,0,0,1,0,0,0,0,0,0
False,jo loves,red truffle 21 - a fragrance paintbrush™ gel,2010924,1,0,0,1,0,55.0,0.6,,women,,413,2,"(229, 229, 229)",0,0,0,0,1,1,0,0,0,0,0,0
False,nest,citrine body cream,1954585,,,,,,55.0,6.7,,women,,208,0,"(205, 203, 184)",0,0,0,0,0,1,0,0,0,0,0,0
False,acqua di parma,chinotto di liguria,2044725,2,0,0,0,0,107.0,2.5,['standard size'],women,eau de toilette spray,138,2,"(229, 232, 238)",0,1,0,0,0,0,1,0,1,1,0,1
False,clean,blossom,1777911,7,0,1,1,0,72.0,2.14,,women,eau de parfum spray,1217,9,"(236, 215, 205)",1,1,0,0,0,1,1,0,0,0,1,0
False,dior,"""j'adore soap""",1078823,12,2,1,1,0,26.0,5.0,,women,,2439,16,"(227, 215, 195)",1,0,0,0,0,0,0,0,0,0,0,1
False,lancôme,la vie est belle florale,1794569,2,0,1,0,0,69.0,1.7,,women,eau de toilette spray,1018,3,"(239, 219, 227)",1,0,0,0,0,1,0,0,0,0,1,0
False,nest,dahlia & vines eau de parfum travel spray with two refills,1906163,1,0,1,0,0,49.0,,,women,,1213,2,"(216, 208, 196)",1,0,0,0,0,0,0,0,0,0,0,1
False,clean,reserve velvet flora,1773159,6,3,2,0,0,95.0,,,women,,898,11,"(216, 215, 212)",1,0,1,0,0,1,1,0,0,0,1,0
False,clean,fresh laundry rollerball,1600444,3,1,0,0,0,22.0,0.34,,women,eau de parfum rollerball,1469,4,"(206, 223, 222)",1,1,0,0,0,0,1,0,0,0,1,0
True,marc jacobs fragrances,splash: pear,1790161,18,9,5,3,0,62.0,3.4,,women,eau de toilette spray,1514,35,"(208, 203, 196)",0,1,0,0,0,1,1,0,1,1,1,0
True,tocca,crema da mano - hand cream florence,1864404,0,1,0,0,0,20.0,4.0,,women,,565,1,"(211, 210, 204)",0,0,0,0,0,1,1,0,1,0,1,1
False,maison margiela,’replica’ fantasies: flying,1895309,19,7,5,4,6,180.0,3.4,,women,,2266,41,"(23, 23, 23)",0,0,0,0,0,0,1,0,0,0,0,0
False,maison margiela,’replica’ fantasies: across sands,1895283,6,3,1,2,3,180.0,3.4,,women,,1793,15,"(211, 211, 209)",0,0,1,1,0,0,0,0,0,1,0,0
False,maison louis marie,no.02 le long fond eau de parfum,2077972,0,0,1,0,0,85.0,1.7,,women,,145,1,"(234, 235, 231)",1,0,0,0,1,1,1,0,0,0,1,0
False,ellis brooklyn,myth excellent body milk,1915479,4,0,0,0,0,55.0,8.0,,women,,248,4,"(232, 232, 230)",0,0,1,0,0,1,1,0,0,0,1,1
False,atelier cologne,iris rebelle cologne absolue pure perfume travel spray,2039584,10,4,3,1,3,26.0,0.34,,women,cologne absolue pure perfume spray,927,21,"(227, 200, 192)",1,1,0,0,1,1,0,0,0,0,0,0
False,atelier cologne,vétiver fatal cologne absolue pure perfume,1499094,9,1,2,0,0,150.0,3.3,['standard size'],women,cologne absolue pure perfume  spray,958,12,"(234, 235, 225)",0,0,0,0,0,1,0,0,0,0,0,0
False,yves saint laurent,black opium glow,2044634,2,2,0,0,0,87.0,1.6,['standard size'],women,eau de toilette spray,683,4,"(120, 73, 79)",0,0,1,1,0,1,0,0,0,1,1,0
False,ellis brooklyn,rrose eau de parfum travel spray,2044014,,,,,,30.0,,,women,eau de parfum travel spray,0,0,"(227, 226, 218)",0,1,0,0,0,1,1,1,0,0,0,1
False,maison louis marie,antidris cassis perfume oil,2077964,2,0,0,1,0,57.0,0.5,,women,,208,3,"(28, 36, 29)",1,0,1,0,0,0,1,0,1,0,1,1
False,by rosie jane,angie,2086247,,,,,,50.0,1.7,"['standard size', 'mini size']",women,spray,13,0,"(232, 221, 208)",1,0,1,0,0,0,1,0,0,0,1,0
False,korres,white tea bergamot freesia,1684372,8,4,0,2,0,44.5,1.69,,women,eau de toilette spray,1624,14,"(222, 218, 215)",0,0,1,0,0,1,1,0,0,0,1,0
False,kenzo,kenzo world silky body mist,1965706,1,1,0,0,1,40.0,4.2,,women,,240,3,"(197, 205, 203)",1,0,0,0,0,0,0,0,0,0,0,0
False,giorgio armani beauty,acqua di gioia hair and body mist,2079937,0,0,0,1,0,30.0,4.7,,women,,318,1,"(209, 221, 214)",1,0,1,0,0,1,0,0,0,0,0,0
False,nest,cashmere suede hand lotion,1843366,0,0,0,1,1,24.0,10.0,,women,,136,2,"(25, 27, 28)",0,0,0,0,0,1,0,0,0,0,0,0
False,by rosie jane,james oil,2147353,,,,,,40.0,0.17,,women,,11,0,"(214, 203, 188)",1,0,1,0,0,0,1,0,0,0,1,0
False,kate spade new york,live colorfully rollerball,1714294,16,1,1,1,0,28.0,0.34,,women,eau de parfum rollerball,2334,19,"(228, 19, 49)",1,0,0,0,0,0,1,1,0,0,0,0
False,bvlgari,eau parfumée au thé rouge refreshing towel kit,1837368,0,1,0,0,0,56.0,,,women,,146,1,"(177, 14, 20)",0,0,1,0,0,1,1,0,0,0,0,0
False,viktor&rolf,flowerbomb soap,1803725,6,2,2,1,1,28.0,,,women,,1356,12,"(232, 217, 211)",1,0,0,0,0,0,0,0,0,0,0,1
False,derek lam 10 crosby,silent st. parfum stick,1837863,0,0,0,1,0,38.0,0.12,,women,,276,1,"(228, 225, 222)",1,1,0,0,0,0,1,0,0,0,0,0
False,juliette has a gun,gentlewoman,1708692,18,3,3,3,2,110.0,1.7,['standard size'],women,eau de parfum spray,1514,29,"(52, 62, 80)",0,0,0,0,0,0,1,0,0,0,0,0
False,berdoues,oud al sahraa,1942945,4,0,2,1,0,88.0,3.4,,women,,797,7,"(217, 218, 211)",0,0,1,1,0,1,0,0,0,0,0,0
False,clean,blossom rollerball,1777929,2,0,2,0,1,22.0,0.34,,women,eau de parfum rollerball,675,5,"(161, 184, 140)",1,1,0,0,0,1,1,0,0,0,1,0
False,histoires de parfums,1740,1851328,2,1,1,1,1,105.0,2.0,['standard size'],women,eau de parfum spray,565,6,"(205, 182, 127)",0,0,0,1,0,1,0,1,0,0,0,0
False,jo malone london,peony & blush suede body crème,1947969,7,1,0,0,0,80.0,5.9,,women,,1372,8,"(213, 209, 199)",1,0,0,0,0,0,0,0,0,1,1,1
False,jo malone london,red roses body crème,2033314,3,0,0,1,0,80.0,5.9,,women,,416,4,"(217, 215, 206)",1,0,0,0,0,0,0,0,0,0,0,1
False,chloé,love story shower gel,1659374,0,0,1,0,0,52.0,6.7,,women,,624,1,"(240, 224, 196)",1,1,0,0,0,1,0,0,1,0,0,0
False,tom ford,black orchid all over body spray,2101434,,,,,,49.0,,,women,,17,0,"(207, 178, 126)",1,0,1,1,0,1,0,0,0,0,0,0
True,philosophy,the heart of grace,2102325,,,,,,49.0,,,women,,17,0,"(227, 212, 212)",0,0,1,0,0,1,1,0,0,0,1,1
False,commodity,bergamot exfoliating bath bar,2043420,2,0,0,0,0,24.0,8.0,,women,,267,2,"(210, 203, 185)",0,1,0,0,0,0,0,0,1,0,1,0
False,kate spade new york,live colorfully sunshine,1923929,5,0,0,0,0,95.0,3.4,,women,eau de parfum spray,597,5,"(249, 132, 149)",1,0,0,0,0,1,1,1,0,0,0,0
False,guerlain,aqua allegoria mandarine basilic,2043362,3,2,0,0,0,95.0,4.2,,women,,507,5,"(236, 214, 182)",0,1,0,0,0,1,0,0,1,0,0,0
False,guerlain,aqua allegoria limon verde,2043370,2,1,0,1,0,95.0,4.2,,women,,450,4,"(216, 218, 190)",0,1,0,0,0,0,0,0,1,0,0,0
False,clean,skin rollerball,1564285,36,12,8,3,1,22.0,0.34,,women,eau de toilette rollerball,3137,61,"(176, 194, 174)",0,1,1,1,0,0,1,0,0,1,1,0
False,atelier cologne,collection azur – figuier ardent,1684554,22,4,4,1,3,135.0,3.3,['standard size'],women,cologne absolue pure perfume  spray,957,34,"(9, 86, 109)",1,0,1,0,0,1,0,0,0,0,0,0
False,derek lam 10 crosby,rain day parfum stick,1837921,0,1,0,0,0,38.0,0.12,,women,,261,1,"(222, 223, 223)",0,1,0,0,0,0,0,0,0,0,0,0
False,commodity,commodoty travel duo,2155083,,,,,,36.0,,,women,,18,0,"(223, 221, 220)",0,0,1,0,0,0,1,0,1,0,1,0
False,mugler,alien beautifying body lotion,1971548,2,0,0,0,0,56.0,6.8,,women,,220,2,"(46, 14, 65)",1,0,1,0,0,1,0,0,0,0,0,0
False,pinrose,pinrose,1918085,13,2,0,0,1,65.0,1.7,,women,,1803,16,"(233, 216, 220)",1,0,1,0,0,0,0,0,0,0,0,1
False,philosophy,amazing grace body emulsion,2102333,,,,,,56.0,32.0,,women,,3,0,"(230, 230, 230)",1,0,0,0,0,0,1,0,0,0,1,0
False,viktor&rolf,bonbon perfumed shower gel,1924927,1,0,0,0,0,48.0,6.7,,women,,256,1,"(187, 48, 101)",1,0,0,0,0,0,0,0,1,0,0,0
False,dior,miss dior absolutely blooming rollerpearl,2098051,,,,,,48.0,0.7,['mini size'],women,eau de parfum rollerball,41,0,"(230, 197, 208)",1,1,0,0,0,0,1,0,0,0,0,1
False,by rosie jane,angie travel spray,2086254,,,,,,20.0,0.25,['mini size'],women,eau de parfum travel spray,11,0,"(219, 223, 220)",1,0,1,0,0,0,1,0,0,0,1,0
True,"""etat libre d'orange""",you or someone like you travel spray,1915701,0,0,0,1,0,25.0,0.25,,women,eau de parfum travel spray,316,1,"(227, 226, 221)",1,1,0,0,0,0,0,0,0,0,0,0
False,derek lam 10 crosby,2am kiss parfum stick,1837871,1,0,0,0,0,38.0,0.12,,women,,266,1,"(224, 221, 221)",0,1,1,1,0,0,0,0,0,1,0,0
False,giorgio armani beauty,acqua di gioia essenza,1475953,2,0,0,0,0,90.0,1.7,,women,eau de parfum spray,494,2,"(209, 211, 210)",1,0,0,0,0,1,0,0,0,0,0,0
False,aerin,bamboo rose eau de cologne,1912401,3,0,0,0,0,175.0,6.7,"['standard size', 'mini size']",women,eau de cologne spray,435,3,"(233, 232, 209)",1,1,0,0,0,0,1,0,0,0,0,1
False,jo malone london,black cedarwood & juniper cologne,1946748,6,0,0,0,0,130.0,3.4,['standard size'],women,spray,1408,6,"(225, 224, 221)",0,0,0,0,1,1,0,0,0,0,0,0
False,kilian,"black phantom - ""memento mori"" travel spray set",2056885,1,0,0,0,0,195.0,,,women,eau de parfum refillable travel sprays,366,1,"(206, 206, 195)",0,0,1,1,0,1,0,0,0,1,0,0
False,derek lam 10 crosby,blackout parfum stick,1837905,1,0,0,0,0,38.0,0.12,,women,,203,1,"(219, 219, 219)",0,1,0,1,1,1,0,0,0,1,0,0
False,comme des garcons,blue encens,1661362,1,0,0,0,0,131.0,3.4,,women,eau de parfum spray,169,1,"(225, 231, 235)",0,1,1,1,0,1,0,0,0,0,0,0
False,eight & bob,eight & bob original travel spray,1917863,2,0,0,0,0,45.0,0.67,,women,eau de parfum spray,629,2,"(24, 21, 20)",0,0,0,0,1,1,0,0,0,0,0,0
False,atelier cologne,emeraude agar cologne absolue pure perfume,1920651,1,0,0,0,0,250.0,3.3,['standard size'],women,cologne absolue pure perfume spray,379,1,"(234, 223, 206)",0,1,0,0,0,1,0,0,0,0,1,1
False,givenchy,encens divin,2039956,2,0,0,0,0,235.0,3.4,,women,,142,2,"(19, 21, 25)",1,0,1,1,0,1,0,1,0,0,0,1
False,jo malone london,incense & cedrat cologne intense,1948876,1,0,0,0,0,180.0,3.4,['standard size'],women,spray,496,1,"(39, 31, 28)",0,0,1,1,0,1,0,0,0,0,0,0
False,givenchy,l’atelier de givenchy ambre tigré,1914019,4,0,0,0,0,235.0,3.3,,women,,752,4,"(15, 12, 11)",0,0,1,0,0,0,0,1,0,0,0,0
False,givenchy,l’atelier de givenchy cuir blanc,1914035,1,0,0,0,0,235.0,3.3,,women,,178,1,"(222, 222, 219)",0,0,0,0,0,0,1,0,0,0,0,0
False,givenchy,l’atelier de givenchy gaïac mystique,1914050,,,,,,235.0,3.3,,women,,362,1,"(39, 28, 32)",0,0,0,0,0,1,0,0,0,0,0,0
False,givenchy,l’atelier de givenchy immortelle tribal,1914043,,,,,,235.0,3.3,,women,,292,1,"(232, 226, 219)",1,0,1,1,0,1,0,0,0,0,0,0
False,givenchy,l’atelier de givenchy néroli originel,1913987,,,,,,235.0,3.3,,women,,438,1,"(237, 230, 221)",0,0,0,0,0,0,1,1,0,0,0,0
False,givenchy,l’atelier de givenchy oud flamboyant,1913995,3,0,0,0,0,235.0,3.3,,women,,341,3,"(28, 20, 15)",0,0,0,0,0,1,0,0,0,0,0,0
False,givenchy,l’atelier de givenchy ylang austral,1914001,3,0,0,0,0,235.0,3.3,,women,,284,3,"(230, 229, 224)",1,0,0,0,0,1,0,0,1,0,0,0
False,lancôme,la vie est belle shower gel,1715903,,,,,,50.0,6.7,,women,,720,1,"(230, 198, 185)",1,0,0,0,0,0,0,0,0,1,0,0
False,eight & bob,memoires de mustique,1917855,3,0,0,0,0,175.0,3.4,['standard size'],women,eau de parfum spray,229,3,"(229, 222, 216)",1,1,0,0,0,1,1,0,0,0,0,0
False,michael kors,michael kors body crème,1706043,1,0,0,0,0,60.0,5.9,,women,,395,1,"(240, 234, 221)",0,0,0,0,0,0,0,0,0,0,0,0
False,kilian,moonlight in heaven travel spray set,2056927,1,0,0,0,0,195.0,,,women,eau de parfum refillable travel sprays,293,1,"(16, 31, 85)",1,1,1,1,0,0,0,0,1,0,0,0
False,chanel,"""n°5 l'eau l'eau all-over spray""",2079945,2,0,0,0,0,60.0,5.0,,women,,418,2,"(232, 231, 229)",1,0,0,0,0,0,1,0,0,0,0,1
False,estée lauder,pleasures eau fraiche,1463660,3,0,0,0,0,55.0,1.7,,women,eau fraîche spray,923,3,"(246, 232, 229)",0,0,0,0,0,0,0,0,0,0,0,1
False,ellis brooklyn,raven excellent body milk,1873470,1,0,0,0,0,55.0,,,women,,313,1,"(233, 233, 230)",0,0,0,0,0,1,1,0,0,0,1,1
False,ralph lauren,romance rosé,2039683,2,0,0,0,0,96.0,3.4,,women,,393,2,"(242, 227, 228)",1,0,0,0,0,0,0,0,1,0,0,1
False,atelier cologne,rose anonyme body and hair shower gel,1697010,2,0,0,0,0,40.0,8.9,,women,,284,2,"(36, 153, 204)",0,0,0,1,0,0,0,0,0,0,0,1
False,tory burch,tory burch bel azur shower gel,1980291,1,0,0,0,0,50.0,6.7,,women,,67,1,"(42, 114, 175)",1,1,1,0,1,1,0,0,1,0,0,1
False,comptoir sud pacifique,vanille extreme rollerball,1558865,1,0,0,0,0,20.0,0.33,,women,eau de toilette rollerball,0,1,"(27, 60, 66)",0,0,1,0,0,0,0,1,0,1,0,0
False,tom ford,vert d’encens,1855527,6,0,0,0,0,595.0,8.4,['standard size'],women,eau de parfum decanter,445,6,"(209, 183, 96)",0,0,0,0,0,1,0,0,0,0,0,0
False,tom ford,vert des bois,1855550,1,0,0,0,0,235.0,1.7,['standard size'],women,eau de parfum spray,385,1,"(237, 229, 174)",0,0,0,0,0,1,0,0,0,0,0,0
False,rag & bone,cypress eau de parfum,2010981,3,1,0,0,0,150.0,1.7,,women,,244,4,"(232, 225, 196)",1,0,0,0,1,1,0,0,0,0,0,0
False,burberry,my burberry eau de toilette rollerball,1765692,22,2,0,2,0,30.0,0.25,,women,eau de toilette rollerball,2819,26,"(206, 187, 156)",1,0,0,0,0,0,1,0,0,1,1,1
False,eight & bob,egypt travel spray,1917897,2,1,0,0,0,45.0,0.67,,women,eau de parfum spray,555,3,"(241, 226, 213)",0,0,1,1,0,1,0,0,0,0,0,0
False,yves saint laurent,manifesto rollerball,1519495,27,6,3,0,0,25.0,0.34,,women,eau de parfum rollerball,2612,36,"(239, 234, 219)",0,0,0,0,0,1,0,1,0,0,0,0
False,"""etat libre d'orange""",rien,1754290,2,1,0,0,0,149.0,3.38,['standard size'],women,eau de parfum spray,490,3,"(223, 222, 205)",0,0,0,1,0,0,1,1,0,0,0,0
